run_id,step_idx,time_s,episode,r1_target_x,r1_target_y,r1_target_z,r1_meas_x,r1_meas_y,r1_meas_z,r2_target_x,r2_target_y,r2_target_z,r2_meas_x,r2_meas_y,r2_meas_z,kuka_x,kuka_y,kuka_z,dist_r1_r2,dist_r1_kuka,dist_r2_kuka,dist_min,reward_r1,reward_r2,in_collision,pos_err_r1,pos_err_r2,dt
20260410_083313_ep04,184,36.6,4,216,-141.333333333333,134,217.761065732621,-140.013091934688,135.873262470326,252,0,222,254.157363658235,0.236814453378525,222.841758881439,1000.59651794965,-0.701498065307222,298.433309249409,168.991852207617,811.581686734667,750.257538433772,168.991852207617,-5.86374966346156,-1.19149768699711,0,2.89024257598642,2.32784386368203,0.2
20260410_083313_ep04,185,36.8,4,222,-122.666666666667,138,222.151486292337,-123.77668108671,137.115234368368,254,0,224,252.996248914833,-0.163683873027035,224.149411523757,999.255020140431,0.867847565118754,299.63516221156,154.293617672617,803.641019229475,750.067541122231,154.293617672617,-4.71542486159594,-0.747789631665937,0,1.42754696328564,1.02792628855167,0.2
20260410_083313_ep04,186,37,4,228,-104,142,228.89002905187,-106.953802180433,140.754576428843,256,0,226,257.170773865064,0.683917683673879,226.211883140565,1000.32893426479,1.13881338070654,297.940188393817,140.316180589247,794.675603390312,746.611818867945,140.316180589247,-9.05127466124087,-4.63616769102661,0,3.32688726979138,1.37235174296317,0.2
20260410_083313_ep04,187,37.2,4,234,-85.3333333333333,146,231.259986234695,-86.6833356379052,146.525547910931,258,0,228,257.35217787294,0.263326142447828,227.561242344452,1002.43696500444,2.015433295681,301.668612438017,121.685283545534,791.612768129485,748.763188328899,121.685283545534,-14.941823819437,-8.85893645767507,0,3.09941643912093,0.825543727434614,0.2
20260410_083313_ep04,188,37.4,4,240,-66.6666666666667,150,237.624667610866,-68.6711304739897,150.275295386432,260,0,230,258.674610521111,1.01777512583705,230.207544401206,1004.08545594718,1.06015007302763,298.628856970344,108.114791276615,783.794214560486,748.544458457968,108.114791276615,-18.3943603701338,-13.5724194108854,0,3.12023503337917,1.68392344125077,0.2
20260410_083313_ep04,189,37.6,4,246,-48,154,244.720994009547,-47.1260433700527,153.500052606603,263.209276148701,3.62782844610218,237.895221224916,266.177181626718,2.23135319838326,239.060931473112,999.882643500349,0.225150637271268,295.509134261977,101.080089906403,769.855721358353,735.876436115471,101.080089906403,-20.518931582453,-18.6346431424424,0,1.6277603972353,3.48101801585217,0.2
20260410_083313_ep04,190,37.8,4,252,-29.3333333333333,158,252.939357162031,-29.0197418955038,158.447863154225,266.573107384352,6.28981805063932,250.296346767566,268.514645460367,6.92243424216181,250.414725737673,1001.83014793108,-1.47149145837576,302.810808484895,99.9616598728233,763.175590926091,735.232911151152,99.9616598728233,-19.9627339958406,-18.4456699423328,0,1.08688217974712,2.04543074362247,0.2
20260410_083313_ep04,191,38,4,258,-10.6666666666667,162,257.714623760342,-12.4733249230001,161.432558086763,268.639485321435,3.51931376191384,260.415239223277,267.979258105253,4.9708113833811,259.5093863148,1001.63525341629,-0.637879608425305,300.075851880862,100.14352123319,756.822267053215,734.798077705016,100.14352123319,-19.5718441220177,-17.4909499390382,0,1.915057173621,1.8339342447071,0.2
20260410_083313_ep04,192,38.2,4,264,8,166,264.185271548898,7.00411629998547,165.600900798729,269.5131784642,-3.02635692839942,265.237212355595,269.384137571541,-2.00324710170896,265.421155727811,1002.52702502601,0.898748875264363,297.884362180176,100.36057043221,750.123146286061,733.867000742567,100.36057043221,-19.96285706712,-17.0189092474948,0,1.08875620009289,1.04749245039336,0.2
20260410_083313_ep04,193,38.4,4,270,26.6666666666667,170,269.863888403393,29.4442487298916,169.087107559412,270,-8.93286609253212,263.448773492897,270.16555341407,-9.90392967450241,265.505709611559,997.642055448141,0.635778305725349,303.667350318481,104.138931083495,740.677277993786,728.552988654552,104.138931083495,-20.4187582524354,-16.2284073305812,0,2.92692006941816,2.28064872555933,0.2
20260410_083313_ep04,194,38.6,4,276,45.3333333333333,174,275.851354298057,44.8900914414245,172.917589731816,271.111438345438,-10.0703654183664,257.10554812755,272.628953948377,-10.4791514918983,258.4659018133,995.727785836472,0.628549229070971,298.940824385992,101.954159439494,732.163244417664,724.31589865921,101.954159439494,-18.5676193169017,-16.6368052060643,0,1.17905509121426,2.07858649312725,0.2
20260410_083313_ep04,195,38.8,4,282,64,178,284.17048294984,65.597647281328,176.856213725593,273.330936969425,-5.35250424460281,249.519770002247,274.497286456694,-4.36888152261422,249.833623691258,1001.32214361394,3.6767877458274,299.937743486492,101.560761362667,730.266910250746,728.594213946336,101.560761362667,-20.9689218599605,-17.3035641989485,0,2.92775000855629,1.55768704294902,0.2
20260410_083313_ep04,196,39,4,288,82.6666666666667,182,288.917005937148,82.1042079875209,182.583409807128,276,0,246,275.605927002837,2.49305246560771,245.264290273678,1001.66974331737,3.50011135512699,302.15705028929,102.195957268336,726.975188124431,728.290097194123,102.195957268336,-18.7964755943957,-17.0523936989611,0,1.22377557483587,2.62904410856303,0.2
20260410_083313_ep04,197,39.2,4,294,101.333333333333,186,294.826540220479,101.222493162791,186.512097863282,278,0,248,279.212653622851,0.503328630304391,248.437609319379,999.182516909949,-0.785923641579287,300.113121267596,119.25985295943,720.713709815222,721.823125667344,119.25985295943,-14.3704078040889,-10.7748219568459,0,0.978620713582354,1.38396908762631,0.2
20260410_083313_ep04,198,39.4,4,300,120,190,301.41693252223,118.913604018118,190.434447100991,280,0,250,279.670474081068,-1.04799531801734,250.463619817067,1003.67621226488,1.29440943541102,301.433169261457,135.894059277781,720.640747696251,725.80141275261,135.894059277781,-9.76954537256488,-5.27458889310803,0,1.83757946374047,1.19240297408699,0.2
20260410_083313_ep04,199,39.6,4,300,120,190,300.103564606143,119.587808713601,189.995754631759,280,0,250,281.75131739158,-3.26101503354686,250.120667969839,1001.81527139494,1.41885248104034,300.838644543374,137.998708971475,720.17315133619,721.863084083554,137.998708971475,-4.02647970048409,-6.04492800097773,0,0.425023890364215,3.70349732199384,0.2
20260410_083313_ep04,200,39.8,4,300,120,190,297.351971543362,119.179160902091,190.789194617151,280,0,250,280.95214239172,-0.423320222608875,247.868799055749,1003.01434161205,1.52751513848862,300.830779799954,133.535722300267,723.816579494685,724.004555721754,133.535722300267,-6.86849556852398,-6.8176606142783,0,2.882474575007,2.37229690590222,0.2
20260410_083313_ep05,201,40,5,280,0,250,277.346435941042,0.935175869840914,251.033573766583,380,0,250,380.315090549189,1.46696079247118,250.273027481524,1001.26949249555,-2.86274331639929,297.974777994439,102.972836503942,725.453301498953,622.798982526652,102.972836503942,-14.9350177557828,-14.1988611197747,0,2.99737065667515,1.52505738465904,0.2
20260410_083313_ep05,202,40.2,5,281.333333333333,8,246,278.790659325059,9.56023663930561,243.712823552298,381.333333333333,8,246,383.898123034305,8.65593729257144,247.792538602252,1001.50827434067,-2.27801734274135,300.25375902478,105.190497477614,725.022601506533,619.930665485149,105.190497477614,-17.5334716169861,-16.5029473489067,0,3.75908307781441,3.19712286009831,0.2
20260410_083313_ep05,203,40.4,5,282.666666666667,16,242,283.096215276785,16.7755362952165,242.25495000042,382.666666666667,16,242,381.833903349519,18.6623509514836,241.186488611044,999.51567144396,-3.17971902464555,304.076144807997,98.7614941423844,719.358679322901,621.25916614058,98.7614941423844,-17.2327683747194,-19.1341316765981,0,0.922479298611323,2.90575431019454,0.2
20260410_083313_ep05,204,40.6,5,284,24,238,286.560068287212,24.5858228440267,239.110159127525,384,24,238,384.341159208683,25.098000085244,238.153282022476,1001.43701055346,1.49185901775981,298.703941077441,97.7871140852075,717.728216385735,620.508599420692,97.7871140852075,-18.6196682250406,-17.3838162261126,0,2.85124382124753,1.15995222801598,0.2
20260410_083313_ep05,205,40.8,5,285.333333333333,32,234,285.772239483378,34.6370728911221,234.893025980876,385.333333333333,32,234,382.673171950718,32.128258109311,234.247864657786,1000.48159727967,2.05931235669586,301.98680382215,96.935551258464,718.590531268007,622.237861099132,96.935551258464,-19.3026812791714,-18.5519871067931,0,2.81856123654554,2.67476085150468,0.2
20260410_083313_ep05,206,41,5,286.666666666667,40,230,289.743594859634,40.6088634285362,230.533984862975,386.666666666667,40,230,385.428264617014,41.5992334059505,229.804282896555,996.989667475625,-0.325460144036993,298.662633044455,95.6925771637011,711.698067146543,616.852090683613,95.6925771637011,-19.2054082968339,-19.237035819434,0,3.18171991431828,2.03211522996929,0.2
20260410_083313_ep05,207,41.2,5,288,48,226,286.759884120116,47.5284391965785,224.636491062764,388,48,226,388.792140047165,49.1607113659795,227.46093489482,1002.99283379883,0.969701523025924,298.910491320627,102.084391779343,721.577425764927,620.217626924743,102.084391779343,-17.0336319596864,-16.8540481548008,0,1.9024756526139,2.02708349515756,0.2
20260410_083313_ep05,208,41.4,5,289.333333333333,56,222,292.219736195742,54.5493019344943,220.395667378907,389.333333333333,56,222,388.593818051342,55.5487378496537,222.527142648469,1001.2675598142,-2.33845008501287,300.570457520161,96.4028304173851,715.830307742061,620.33120135041,96.4028304173851,-19.5802466109195,-17.8390124537532,0,3.60690026483769,1.01410046468246,0.2
20260410_083313_ep05,209,41.6,5,290.666666666667,64,218,292.24596247537,65.7638627873188,218.898961435971,390.666666666667,64,218,389.724480802073,62.2989929384583,219.418064853922,1000.92494046593,-2.3799397084186,300.812784246774,97.5414595266928,716.644504640765,619.979408179575,97.5414595266928,-19.0829073092089,-18.0708281255366,0,2.53249261543596,2.40666723017202,0.2
20260410_083313_ep05,210,41.8,5,292,72,214,290.435311360094,71.9971696743753,214.296579161724,392,72,214,392.611261337076,73.5899377692202,214.42225391284,999.791899002826,0.5077462548885,297.760248143352,102.188440921886,717.818702830225,617.215160827316,102.188440921886,-16.4459809489186,-17.7078666222169,0,1.59255070555491,1.7549475488189,0.2
20260410_083313_ep05,211,42,5,293.333333333333,80,210,294.819447791376,79.9651486523186,210.17458083855,393.333333333333,80,210,390.292248326029,80.2058424188535,209.091456629396,998.114913087406,1.14885908867797,300.047645407692,95.4792476586991,713.381866002765,619.654279972278,95.4792476586991,-18.8219774146725,-19.3694231390493,0,1.49673954582246,3.18056915965061,0.2
20260410_083313_ep05,212,42.2,5,294.666666666667,88,206,293.528660003298,86.965680558457,205.920082052131,394.666666666667,88,206,392.953590499264,86.3931753966885,207.287355661117,1000.79567333907,-2.38801854867639,302.403175854711,99.435979420981,719.388420178381,621.611709446095,99.435979420981,-17.2900656733865,-17.529272577219,0,1.53989049981411,2.67839501555325,0.2
20260410_083313_ep05,213,42.4,5,296,96,202,295.876470740332,94.5273858826415,201.975038932493,396,96,202,396.114733217572,96.8647014962449,201.380940195027,1001.96284422498,3.3071610483663,299.217967386986,100.267269146235,718.564738471019,620.787428090857,100.267269146235,-17.1598960792804,-17.8519332010963,0,1.47799691188074,1.06962957651524,0.2
20260410_083313_ep05,214,42.6,5,297.333333333333,104,198,297.836901562771,102.700685510051,197.765686677633,397.333333333333,104,198,397.005262835143,103.912932639646,199.327150463125,1000.09177421678,1.05204352791868,299.976265466741,99.1880617297478,716.897032355075,620.019311852735,99.1880617297478,-17.5742834776441,-17.0514253272315,0,1.41304700506716,1.36986836184939,0.2
20260410_083313_ep05,215,42.8,5,298.666666666667,112,194,298.022901327785,113.513424229859,194.347306545609,398.666666666667,112,194,398.801526997888,113.287748407218,194.185465348668,1000.36342439503,-5.51260619661851,300.203717651266,100.779008300859,720.177051865464,622.278161657107,100.779008300859,-17.7390398246856,-17.4276632406825,0,1.68092490840385,1.30800637031515,0.2
20260410_083313_ep05,216,43,5,300,120,190,298.702049614745,120.667039737705,190.514947602612,400,120,190,399.973469938001,120.608799416331,190.142875162668,1002.95209249416,-0.991007913903803,298.598091540463,101.272120566942,722.807560459598,624.605688704508,101.272120566942,-16.7319710766322,-16.3463895655435,0,1.54751033847809,0.625902456954715,0.2
20260410_083313_ep05,217,43.2,5,300,120,190,297.981143663132,119.566813634871,190.823263078156,400,120,190,400.428928549064,119.388414830449,189.726404634004,1002.65875793911,-0.382128751328109,300.707483395801,102.45381180129,723.210087537548,623.973196828333,102.45381180129,-15.0338205468827,-14.3242817758038,0,2.22287953602944,0.79553161100721,0.2
20260410_083313_ep05,218,43.4,5,294,122.666666666667,186,293.710506385536,120.34665266009,184.07827065953,372.039897257171,87.9822678857018,238.026598171447,372.51597616941,87.0580323283092,238.564583389832,1002.67577767158,-1.6374633660398,301.070035206823,101.425798426213,728.833968352369,639.433497630965,101.425798426213,-17.3968888390956,-30.6839097989166,0,3.02643605608167,1.17059411899618,0.2
20260410_083313_ep05,219,43.6,5,288,125.333333333333,182,290.696873804957,123.137835673059,181.716234908769,366.039897257171,90.6489345523686,234.026598171447,369.071964711012,91.1228340583295,234.539212517134,999.035970326397,1.48095613716684,302.526825126884,99.7891886245066,728.793434868941,639.93173863826,99.7891886245066,-17.2750849392559,-17.5709899385737,0,3.48910603495184,3.1113963511258,0.2
20260410_083313_ep05,220,43.8,5,282,128,178,283.713099563135,129.283503406852,179.644665960536,360.039897257171,93.3156012190352,230.026598171447,360.783076785153,94.8076647293157,230.455812323334,998.030394608658,-2.38502391165315,300.115408142087,98.5400296134711,736.273725464348,648.369510455375,98.5400296134711,-18.4352407819503,-18.0504254692129,0,2.69944757873851,1.72127688583312,0.2
20260410_083313_ep05,221,44,5,276,130.666666666667,174,276.505546389767,130.160180912552,174.080612849761,354.039897257171,95.9822678857019,226.026598171447,354.897203034607,96.297173221639,226.910886205597,998.51241627644,-0.323634122562375,300.923189611336,100.414107097806,744.586452622652,655.022094423996,100.414107097806,-16.8143342574846,-16.5606660822434,0,0.720141238143099,1.27126074979411,0.2
20260410_083313_ep05,222,44.2,5,270,133.333333333333,170,270.87179626947,134.021997792245,169.98842769113,348.039897257171,98.6489345523686,222.026598171447,349.681207880156,98.8346169045959,221.7070082051,999.176132657284,-0.181233361904842,301.225761468685,100.617526815833,752.104348764551,661.793795706669,100.617526815833,-16.6553839331552,-16.8986503170609,0,1.1110451794424,1.68241381462535,0.2
20260410_083313_ep05,223,44.4,5,264,136,166,264.316533865713,138.00357994118,165.338516219633,342.039897257171,101.315601219035,218.026598171447,343.6180129701,102.947023744094,218.361976253629,1000.96751319573,-0.878509449431043,298.961432587276,101.63254417026,761.444668954982,670.361379519344,101.63254417026,-17.1283484048465,-16.9799408051662,0,2.13356205921693,2.29444265926879,0.2
20260410_083313_ep05,224,44.6,5,258,138.666666666667,162,259.229947913764,139.687151602298,162.068179264407,336.039897257171,103.982267885702,214.026598171447,337.430494231657,102.600077981505,215.117533034437,1003.60888105389,-0.80439051662105,300.008275100635,101.513597166039,769.977492884753,679.479628291386,101.513597166039,-16.2223646746799,-16.723913918,0,1.59962801504514,2.2437352232385,0.2
20260410_083313_ep05,225,44.8,5,252,141.333333333333,158,251.565378264989,142.839596995359,157.988554880828,330.039897257171,106.648934552369,210.026598171447,330.653072422337,105.1962002885,210.076531267512,1001.57437031538,-3.42666827629467,298.947360650834,101.907045717241,777.030690151335,685.443170406565,101.907045717241,-16.8340355064097,-16.7388015680806,0,1.56775548566562,1.5776292145739,0.2
20260410_083313_ep05,226,45,5,246,144,154,244.356669423172,141.113896552964,153.387822426911,324.039897257171,109.315601219035,206.026598171447,326.898347290305,108.993825016485,205.164336527312,997.688320717407,4.8199411014051,298.545254819668,102.594517363353,779.201706436265,685.223600324308,102.594517363353,-17.414009858592,-16.8599044642669,0,3.37711265324715,3.00296048249072,0.2
20260410_083313_ep05,227,45.2,5,240,146.666666666667,150,237.739346825409,145.408114174649,150.042069547897,318.039897257171,111.982267885702,202.026598171447,318.419676075516,112.696171592234,200.036989270727,1000.53788041699,0.845384963103674,299.316611639944,100.393618888419,790.596530755952,698.32104835911,100.393618888419,-17.6092953252821,-17.8914724202111,0,2.58771656056333,2.14765780116111,0.2
20260410_083313_ep05,228,45.4,5,234,149.333333333333,146,236.028814470465,148.70612561328,144.879724637134,312.039897257171,114.648934552369,198.026598171447,308.32800750465,113.241309276099,198.182075465707,998.983311402393,0.136668633339571,301.941636147607,96.5715647334996,792.994887740954,707.505091833205,96.5715647334996,-18.0557943785009,-19.8205019739152,0,2.40093618580515,3.97287146058019,0.2
20260410_083313_ep05,229,45.6,5,228,152,142,226.851199923115,153.728459745862,142.078604186974,306.039897257171,117.315601219035,194.026598171447,306.411629328377,116.681151956252,193.754418907591,999.421660695429,-1.61873709553902,300.730139661044,101.846721933733,803.845867149111,711.126973300655,101.846721933733,-17.5041404004999,-15.6314475545505,0,2.07689511721829,0.784086826494208,0.2
20260410_083313_ep05,230,45.8,5,222,154.666666666667,138,224.332531798465,155.116278266187,138.942912264329,300.039897257171,119.982267885702,190.026598171447,299.315160353503,121.859412540024,188.229473622354,1000.64249922174,-1.45159468555795,299.476053514738,95.6952393457963,808.047989788406,720.722860942223,95.6952393457963,-17.8571985352992,-19.4590438939222,0,2.55576577946672,2.6978829251363,0.2
20260410_083313_ep05,231,46,5,216,157.333333333333,134,214.502116059917,157.597659323799,134.510205131269,300,120,190,298.923912978234,118.604090355535,189.625916108165,1001.56143170939,2.01268800782596,297.901039772099,108.098472756507,818.758581325799,720.428025714241,108.098472756507,-15.5403751380061,-13.7636977086438,0,1.60431723894276,1.80179515263347,0.2
20260410_083313_ep05,232,46.2,5,210,160,130,211.935336855897,157.54646612313,131.637732377718,300,120,190,298.666279915886,120.323901397112,190.921775454866,998.726178569423,-3.96292953138476,298.999327478037,111.455702287639,820.448058687135,719.174412292575,111.455702287639,-13.7398443395681,-12.381486768092,0,3.52810495475497,1.65329712000396,0.2
20260410_083313_ep05,233,46.4,5,210,160,130,210.295966932475,160.633641450505,129.873617884779,300,120,190,300.294639457084,120.616885234532,189.345082003908,998.084021076751,3.57973056226313,300.005886207065,115.056320463994,821.109577280769,716.137926842188,115.056320463994,-11.3180976502224,-11.0286346702601,0,0.710683017922726,0.946719274051244,0.2
20260410_083313_ep05,234,46.6,5,210,138.666666666667,130,211.889930256345,137.693423237516,131.394039817095,294,101.333333333333,186,292.734930221092,100.705261271097,183.407791235538,998.810338559105,1.60126857342916,299.959813359713,103.00227415729,816.198029631607,722.460004076036,103.00227415729,-20.4604172126476,-20.4315520781561,0,2.54212237271937,2.95202004387234,0.2
20260410_083313_ep05,235,46.8,5,210,117.333333333333,130,210.597372495737,118.071417594954,129.62341941514,288.039897257171,82.6489345523685,182.026598171447,287.932957896319,83.9601081561118,181.729601793027,1004.12153043625,-0.781954881701237,302.681340819308,99.2946546541191,820.826265140808,731.256871323732,99.2946546541191,-19.9340062560565,-19.5367410361196,0,1.0214867658508,1.34863601273548,0.2
20260410_083313_ep05,236,47,5,210,96,130,207.284280498364,93.5476285582835,130.134120951546,288.039897257171,61.3156012190352,182.026598171447,286.854395529429,61.2927405104641,182.28715595718,999.082638433765,-0.521865967334864,298.428444942102,100.457553570317,814.933548773727,724.27820246897,100.457553570317,-22.1737402511808,-20.4369565586772,0,3.66159071024539,1.21401289868818,0.2
20260410_083313_ep05,237,47.2,5,210,74.6666666666667,130,208.877180807417,75.5371218490887,128.428414649933,288.039897257171,39.9822678857019,182.026598171447,287.70262109711,42.0063133610996,182.475550703979,1004.596450889,-2.4481785692036,301.25442163121,101.286021100479,817.997367079864,728.025676212873,101.286021100479,-19.5178315912278,-19.7950240318943,0,2.11855981184937,2.10049367318485,0.2
20260410_083313_ep05,238,47.4,5,210,53.3333333333334,130,211.695045223866,55.4426220026872,131.27022093421,288.039897257171,18.6489345523685,182.026598171447,287.727952475912,19.2636488210883,182.980807237551,998.682190197176,-0.95217208013529,299.30430433563,98.812478065821,806.699815506016,720.691170700502,98.812478065821,-21.2419282882787,-20.9006572650742,0,2.98927051691899,1.1771567952304,0.2
20260410_083313_ep05,239,47.6,5,210,32,130,210.376744723625,32.0842768535383,131.971516896535,288.039897257171,-2.68439878096481,182.026598171447,287.982551739269,-3.0801409021837,180.809836718739,999.682751295666,1.90285057409993,299.966978512764,98.2057994300965,807.550224832248,721.623467393619,98.2057994300965,-21.6543290670261,-21.0513486713693,0,2.00895944412614,1.28078443452675,0.2
20260410_083313_ep05,240,47.8,5,210,10.6666666666667,130,207.195077169364,10.1030588467828,130.482208851366,288.039897257171,-24.0177321142981,182.026598171447,288.732422106494,-25.9125023987304,182.751005075089,998.003135897928,0.258889377198105,299.906500781049,103.331923092058,808.813256641149,719.357558772971,103.331923092058,-20.349447547868,-20.1372258622268,0,2.90133955903047,2.14348092124538,0.2
20260410_083313_ep05,241,48,5,210,-10.6666666666667,130,210.598262943356,-13.1399514195252,131.446376616153,288.039897257171,-45.3510654476315,182.026598171447,288.015688437264,-49.553612435836,181.862982584312,999.250856202684,-1.61681858102034,299.196966354706,99.3038097761824,806.378295716539,722.440768380921,99.3038097761824,-21.8257556106126,-22.5046852332137,0,2.9269542760128,4.20580043694204,0.2
20260410_083313_ep05,242,48.2,5,210,-32,130,209.439142450432,-30.1618146349963,129.816556314989,288.039897257171,-66.6843987809648,182.026598171447,290.074090082048,-67.2118684415358,181.995012663299,997.011196656122,-2.70691262573954,301.245940174357,102.943152144829,806.480964350994,719.820634386351,102.943152144829,-18.6948417443563,-18.9402445264739,0,1.93057976074327,2.10170462623318,0.2
20260410_083313_ep05,243,48.4,5,210,-53.3333333333333,130,211.66581712603,-51.9096339194319,129.566154610752,288.039897257171,-88.0177321142981,182.026598171447,286.812980893649,-86.5441010606519,181.458651822858,1002.69055325506,0.117617797482425,300.402653049241,97.6702298726794,810.932843882862,730.84788263582,97.6702298726794,-21.5340247946134,-20.8544706011701,0,2.23385060831969,1.99986882075409,0.2
20260410_083313_ep05,244,48.6,5,210,-74.6666666666667,130,208.775110573793,-74.3750170814626,130.854480240867,288.039897257171,-109.351065447631,182.026598171447,286.794347313164,-110.057245144193,181.462263060111,999.722260897508,0.148517996367969,298.722037304997,99.6060760335158,811.991790968592,730.863444737169,99.6060760335158,-20.8309125756994,-21.0460580253296,0,1.52169315862819,1.53901219772221,0.2
20260410_083313_ep05,245,48.8,5,210,-96,130,207.458368229184,-95.5857590380276,130.030846847287,288.039897257171,-130.684398780965,182.026598171447,288.184021837147,-128.74347989769,180.675007113686,1002.31487561136,-0.0908251330393708,299.705948201984,100.900428998735,818.355539939113,735.324926020222,100.900428998735,-20.6330070333487,-19.9018127228941,0,2.57535224017729,2.36954349895212,0.2
20260410_083313_ep05,246,49,5,210,-117.333333333333,130,213.330425367232,-119.640823273208,130.582312306926,288.039897257171,-152.017732114298,182.026598171447,288.847349315671,-148.645497791235,183.891809502849,999.276576923956,-2.63081903940157,300.530549344081,96.8812646377678,812.579286906611,734.59823678175,96.8812646377678,-23.4153315616993,-22.1882763569978,0,4.09332756716633,3.93737939081426,0.2
20260410_083313_ep05,247,49.2,5,210,-138.666666666667,130,210.043594632788,-138.949029262373,129.240005795315,288.039897257171,-173.351065447631,182.026598171447,288.949567342428,-172.80168459077,182.026968540537,996.662465747481,2.3354075829561,300.22645278515,100.78997091925,817.292423519675,738.580845743809,100.78997091925,-19.3739475451445,-20.6484248761937,0,0.8119238379404,1.06269427733094,0.2
20260410_083313_ep05,248,49.4,5,210,-160,130,209.052364858076,-158.266134205168,132.04895632539,310,-160,130,309.542625128169,-159.1889989193,130.121633728916,1000.93591548077,0.647879648265498,300.790423433417,100.512977574155,825.110237645608,729.863237513731,100.512977574155,-20.4487499675767,-28.9777602072525,0,2.84649345336583,0.938993764776814,0.2
20260410_083313_ep05,249,49.6,5,210,-160,130,211.660493731604,-158.986340089658,128.874506435084,310,-160,130,307.786689288721,-160.929035927146,129.189660008591,996.802359821255,0.398482045066762,299.827375410352,96.1463408621302,819.192379618202,727.932958597153,96.1463408621302,-17.5533125075138,-17.3139719824548,0,2.24755013541357,2.5334764574137,0.2
20260410_083313_ep05,250,49.8,5,210,-160,130,206.695011071633,-159.874024295969,129.527042044689,310,-160,130,310.353079949333,-159.654566251169,129.157767112823,998.898564249208,3.06656183164968,299.639872224786,103.658958943561,826.483199627597,727.761772586126,103.658958943561,-16.1823738303411,-14.4448941465827,0,3.34103440900117,0.976394470331902,0.2
20260410_083313_ep06,251,50,6,300,120,190,301.219067134071,118.830873063924,189.843792300485,210,-160,130,210.427845593245,-159.889803217879,129.544781095207,995.014397527378,-2.60826382250103,302.414296197829,299.272838807994,713.282232213154,818.6558552666,299.272838807994,4.1518574242177,4.68281731063547,0,1.6962851515646,0.634365378729064,0.2
20260410_083313_ep06,252,50.2,6,300,104,190,303.328342726743,103.31153456839,189.557342280294,216,-157.333333333333,134,216.88256255688,-157.673522391219,134.453759785699,1001.60469784378,-2.25978309619637,299.943341221823,280.397000107214,714.78684934132,816.902112578243,280.397000107214,-0.629913030601331,2.37378012705043,0,3.42750577154876,1.04906777904438,0.2
20260410_083313_ep06,253,50.4,6,300,88,190,301.383239847148,86.591958570167,191.055766259564,222,-154.666666666667,138,222.475112324741,-155.603843494836,138.749146244517,1000.95045976663,-2.25882794672551,297.089451299461,260.040922980213,713.114226343635,809.079855498275,260.040922980213,-0.343941484829988,2.51748034812208,0,2.23843149050764,1.29044652119022,0.2
20260410_083313_ep06,254,50.6,6,300,72,190,299.626053881839,73.5978452379299,191.634750381992,228,-152,142,227.349067403667,-152.986692785579,141.739112224128,1002.05527180893,1.89785176678471,298.346075499709,243.010473751387,714.097333820679,805.409626358909,243.010473751387,0.211071231621936,2.47315123192081,0,2.31632336151156,1.21051159832624,0.2
20260410_083313_ep06,255,50.8,6,300,56,190,300.349166947202,56.1141003072549,189.696105526346,234,-149.333333333333,146,235.938194962531,-147.272650537835,144.980345078308,998.687926985986,-1.26736725443127,301.108619843334,217.978079090029,709.494471393873,792.136815600451,217.978079090029,-1.24090834776181,-0.807993577923057,0,0.476747614835592,3.00710981771126,0.2
20260410_083313_ep06,256,51,6,300,40,190,299.851109691594,39.107863702015,190.34940450354,240,-146.666666666667,150,240.829680157768,-146.736408453733,150.450110657132,1002.65799678533,-1.29324505788201,302.784618773034,199.031596202106,712.889505844518,790.406161512604,199.031596202106,-2.28974582563092,0.138967508422331,0,0.969617968693851,0.946484381657286,0.2
20260410_083313_ep06,257,51.2,6,300,24,190,301.364852081982,23.0604296214968,190.503304539679,246,-144,154,248.22810724287,-143.517616939278,153.355255533013,1004.35827818248,1.78446265085288,300.857743058599,178.750487532488,711.920308750836,783.965888010839,178.750487532488,-3.45819788927092,-1.89089438128129,0,1.73174165553407,2.36914556975948,0.2
20260410_083313_ep06,258,51.4,6,300,8,190,302.49884262569,8.84006035210257,189.972282826423,252,-141.333333333333,158,253.875937160061,-138.543869305545,158.533212454558,998.127807921157,1.29417104980833,297.692858434574,158.349691515636,703.960453585822,769.955149168508,158.349691515636,-4.46957096438631,-3.56805926047177,0,2.63641500998021,3.40361062880563,0.2
20260410_083313_ep06,259,51.6,6,300,-8,190,300.721056460942,-9.53050451791855,191.091208067102,258,-138.666666666667,162,260.02684613285,-138.667061526664,161.138976744047,999.352886988856,0.332493972798888,298.044561326287,138.670131144128,706.839962890749,764.635213815496,138.670131144128,-8.86628927954764,-6.00848866981097,0,2.01323161731177,2.2021504148119,0.2
20260410_083313_ep06,260,51.8,6,300,-24,190,300.700997506898,-23.7256743719104,192.094906848849,264,-136,166,264.885297075867,-135.620810316796,166.149438483246,1001.90787701841,-1.74444807446164,299.986494702258,120.318133189475,709.799166605137,760.945150013967,120.318133189475,-13.1512130564231,-10.8716005170184,0,2.22604734007535,0.974611506530588,0.2
20260410_083313_ep06,261,52,6,300,-40,190,302.691750959525,-43.2277363767363,189.088761096267,270,-133.333333333333,170,271.752076140051,-134.042200828158,170.58170150756,997.952716968223,-1.92945338439814,300.640985831819,97.7089642057128,705.363209897507,749.490871335552,97.7089642057128,-22.0486778727171,-18.0100725651094,0,4.30048388969053,1.97753396169397,0.2
